dep;clage_vacsi;jour;n_dose1;n_cum_dose1
80;49;2021-01-08;20;35
80;49;2021-01-09;4;39
80;49;2021-01-10;3;42
80;49;2021-01-11;21;63
80;49;2021-01-12;16;79
80;49;2021-01-13;28;107
80;49;2021-01-14;27;134
80;49;2021-01-15;16;150
80;49;2021-01-16;13;163
80;49;2021-01-17;11;174
80;49;2021-01-18;23;197
80;49;2021-01-19;40;237
80;49;2021-01-20;37;274
80;49;2021-01-21;60;334
80;49;2021-01-22;44;378
80;49;2021-01-23;20;398
80;49;2021-01-24;26;424
80;49;2021-01-25;74;498
80;49;2021-01-26;89;587
80;49;2021-01-27;53;640
80;59;2021-01-06;13;13
80;59;2021-01-07;95;108
80;59;2021-01-08;121;229
80;59;2021-01-09;47;276
80;59;2021-01-10;8;284
80;59;2021-01-11;113;397
80;59;2021-01-12;139;536
80;59;2021-01-13;195;731
80;59;2021-01-14;181;912
80;59;2021-01-15;130;1042
80;59;2021-01-16;26;1068
80;59;2021-01-17;26;1094
80;59;2021-01-18;157;1251
80;59;2021-01-19;197;1448
80;59;2021-01-20;182;1630
80;59;2021-01-21;147;1777
80;59;2021-01-22;142;1919
80;59;2021-01-23;38;1957
80;59;2021-01-24;55;2012
80;59;2021-01-25;137;2149
80;59;2021-01-26;168;2317
80;59;2021-01-27;110;2427
80;64;2021-01-06;7;7
80;64;2021-01-07;49;56
80;64;2021-01-08;34;90
80;64;2021-01-09;28;118
80;64;2021-01-10;5;123
80;64;2021-01-11;55;178
80;64;2021-01-12;51;229
80;64;2021-01-13;79;308
80;64;2021-01-14;67;375
80;64;2021-01-15;60;435
80;64;2021-01-16;19;454
80;64;2021-01-17;19;473
80;64;2021-01-18;26;499
80;64;2021-01-19;61;560
80;64;2021-01-20;59;619
80;64;2021-01-21;49;668
80;64;2021-01-22;34;702
80;64;2021-01-23;31;733
80;64;2021-01-24;41;774
80;64;2021-01-25;49;823
80;64;2021-01-26;52;875
80;64;2021-01-27;39;914
80;69;2020-12-29;2;2
80;69;2021-01-06;6;8
80;69;2021-01-07;21;29
80;69;2021-01-08;28;57
80;69;2021-01-09;14;71
80;69;2021-01-10;1;72
80;69;2021-01-11;22;94
80;69;2021-01-12;27;121
80;69;2021-01-13;38;159
80;69;2021-01-14;42;201
80;69;2021-01-15;19;220
80;69;2021-01-16;10;230
80;69;2021-01-17;5;235
80;69;2021-01-18;14;249
80;69;2021-01-19;37;286
80;69;2021-01-20;41;327
80;69;2021-01-21;22;349
80;69;2021-01-22;35;384
80;69;2021-01-23;24;408
80;69;2021-01-24;62;470
80;69;2021-01-25;48;518
80;69;2021-01-26;42;560
80;69;2021-01-27;21;581
80;74;2021-01-06;1;1
80;74;2021-01-07;12;13
80;74;2021-01-08;16;29
80;74;2021-01-09;6;35
80;74;2021-01-11;15;50
80;74;2021-01-12;38;88
80;74;2021-01-13;29;117
80;74;2021-01-14;33;150
80;74;2021-01-15;16;166
80;74;2021-01-16;3;169
80;74;2021-01-17;6;175
80;74;2021-01-18;19;194
80;74;2021-01-19;42;236
80;74;2021-01-20;39;275
80;74;2021-01-21;33;308
80;74;2021-01-22;35;343
80;74;2021-01-23;43;386
80;74;2021-01-24;50;436
80;74;2021-01-25;66;502
80;74;2021-01-26;57;559
80;74;2021-01-27;32;591
80;79;2020-12-29;1;1
80;79;2021-01-07;7;8
80;79;2021-01-08;11;19
80;79;2021-01-09;7;26
80;79;2021-01-11;8;34
80;79;2021-01-12;28;62
80;79;2021-01-13;24;86
80;79;2021-01-14;11;97
80;79;2021-01-15;15;112
80;79;2021-01-16;6;118
80;79;2021-01-17;9;127
80;79;2021-01-18;65;192
80;79;2021-01-19;151;343
80;79;2021-01-20;198;541
80;79;2021-01-21;216;757
80;79;2021-01-22;355;1112
80;79;2021-01-23;215;1327
80;79;2021-01-24;57;1384
80;79;2021-01-25;217;1601
80;79;2021-01-26;241;1842
80;79;2021-01-27;188;2030
80;80;2020-12-29;7;7
80;80;2021-01-07;60;67
80;80;2021-01-08;44;111
80;80;2021-01-09;2;113
80;80;2021-01-10;1;114
80;80;2021-01-11;33;147
80;80;2021-01-12;123;270
80;80;2021-01-13;102;372
80;80;2021-01-14;78;450
80;80;2021-01-15;61;511
80;80;2021-01-16;17;528
80;80;2021-01-17;24;552
80;80;2021-01-18;81;633
80;80;2021-01-19;323;956
80;80;2021-01-20;451;1407
80;80;2021-01-21;425;1832
80;80;2021-01-22;420;2252
80;80;2021-01-23;517;2769
80;80;2021-01-24;433;3202
80;80;2021-01-25;732;3934
80;80;2021-01-26;631;4565
80;80;2021-01-27;328;4893
81;0;2021-01-04;1;1
81;0;2021-01-06;4;5
81;0;2021-01-07;263;268
81;0;2021-01-08;305;573
81;0;2021-01-09;71;644
81;0;2021-01-11;121;765
81;0;2021-01-12;166;931
81;0;2021-01-13;225;1156
81;0;2021-01-14;898;2054
81;0;2021-01-15;477;2531
81;0;2021-01-16;67;2598
81;0;2021-01-18;528;3126
81;0;2021-01-19;634;3760
81;0;2021-01-20;697;4457
81;0;2021-01-21;1085;5542
81;0;2021-01-22;777;6319
81;0;2021-01-23;217;6536
81;0;2021-01-24;100;6636
81;0;2021-01-25;519;7155
81;0;2021-01-26;593;7748
81;0;2021-01-27;513;8261
81;24;2021-01-08;2;2
81;24;2021-01-14;1;3
81;24;2021-01-18;1;4
81;24;2021-01-21;1;5
81;24;2021-01-23;1;6
81;24;2021-01-26;2;8
81;29;2021-01-08;3;3
81;29;2021-01-09;1;4
81;29;2021-01-11;2;6
81;29;2021-01-12;1;7
81;29;2021-01-13;1;8
81;29;2021-01-14;9;17
81;29;2021-01-15;3;20
81;29;2021-01-16;1;21
81;29;2021-01-18;3;24
81;29;2021-01-19;4;28
81;29;2021-01-20;2;30
81;29;2021-01-21;9;39
81;29;2021-01-22;9;48
81;29;2021-01-25;1;49
81;29;2021-01-26;2;51
81;29;2021-01-27;2;53
81;39;2021-01-07;6;6
81;39;2021-01-08;16;22
81;39;2021-01-09;2;24
81;39;2021-01-11;6;30
81;39;2021-01-12;1;31
81;39;2021-01-13;7;38
81;39;2021-01-14;24;62
81;39;2021-01-15;12;74
81;39;2021-01-16;4;78
81;39;2021-01-18;12;90
81;39;2021-01-19;17;107
81;39;2021-01-20;17;124
81;39;2021-01-21;27;151
81;39;2021-01-22;20;171
81;39;2021-01-23;2;173
81;39;2021-01-25;5;178
81;39;2021-01-26;8;186
81;39;2021-01-27;6;192
81;49;2021-01-07;6;6
81;49;2021-01-08;13;19
81;49;2021-01-09;5;24
81;49;2021-01-11;8;32
81;49;2021-01-12;11;43
81;49;2021-01-13;15;58
81;49;2021-01-14;46;104
81;49;2021-01-15;49;153
81;49;2021-01-16;5;158
81;49;2021-01-18;18;176
81;49;2021-01-19;26;202
81;49;2021-01-20;22;224
81;49;2021-01-21;75;299
81;49;2021-01-22;48;347
81;49;2021-01-23;4;351
81;49;2021-01-24;1;352
81;49;2021-01-25;17;369
81;49;2021-01-26;10;379
81;49;2021-01-27;6;385
81;59;2021-01-06;1;1
81;59;2021-01-07;18;19
81;59;2021-01-08;144;163
81;59;2021-01-09;42;205
81;59;2021-01-11;63;268
81;59;2021-01-12;64;332
81;59;2021-01-13;100;432
81;59;2021-01-14;191;623
81;59;2021-01-15;143;766
81;59;2021-01-16;23;789
81;59;2021-01-18;73;862
81;59;2021-01-19;101;963
81;59;2021-01-20;85;1048
81;59;2021-01-21;104;1152
81;59;2021-01-22;95;1247
81;59;2021-01-23;14;1261
81;59;2021-01-24;4;1265
81;59;2021-01-25;29;1294
81;59;2021-01-26;35;1329
81;59;2021-01-27;23;1352
81;64;2021-01-07;6;6
81;64;2021-01-08;55;61
81;64;2021-01-09;11;72
81;64;2021-01-11;18;90
81;64;2021-01-12;30;120
81;64;2021-01-13;36;156
81;64;2021-01-14;86;242
81;64;2021-01-15;60;302
81;64;2021-01-16;15;317
81;64;2021-01-18;29;346
81;64;2021-01-19;31;377
81;64;2021-01-20;35;412
81;64;2021-01-21;43;455
81;64;2021-01-22;39;494
81;64;2021-01-23;5;499
81;64;2021-01-24;4;503
81;64;2021-01-25;9;512
81;64;2021-01-26;23;535
81;64;2021-01-27;11;546
81;69;2021-01-07;8;8
81;69;2021-01-08;32;40
81;69;2021-01-09;6;46
81;69;2021-01-11;7;53
81;69;2021-01-12;15;68
81;69;2021-01-13;13;81
81;69;2021-01-14;50;131
81;69;2021-01-15;33;164
81;69;2021-01-16;4;168
81;69;2021-01-18;12;180
81;69;2021-01-19;31;211
81;69;2021-01-20;21;232
81;69;2021-01-21;30;262
81;69;2021-01-22;27;289
81;69;2021-01-23;8;297
81;69;2021-01-24;2;299
81;69;2021-01-25;20;319
81;69;2021-01-26;13;332
81;69;2021-01-27;16;348
81;74;2021-01-07;17;17
81;74;2021-01-08;16;33
81;74;2021-01-09;2;35
81;74;2021-01-11;6;41
81;74;2021-01-12;7;48
81;74;2021-01-13;11;59
81;74;2021-01-14;44;103
81;74;2021-01-15;20;123
81;74;2021-01-16;3;126
81;74;2021-01-18;27;153
81;74;2021-01-19;16;169
81;74;2021-01-20;31;200
81;74;2021-01-21;43;243
81;74;2021-01-22;29;272
81;74;2021-01-23;9;281
81;74;2021-01-24;6;287
81;74;2021-01-25;29;316
81;74;2021-01-26;32;348
81;74;2021-01-27;28;376
81;79;2021-01-07;11;11
81;79;2021-01-08;2;13
81;79;2021-01-09;2;15
81;79;2021-01-11;4;19
81;79;2021-01-12;6;25
81;79;2021-01-13;9;34
81;79;2021-01-14;26;60
81;79;2021-01-15;25;85
81;79;2021-01-16;7;92
81;79;2021-01-18;142;234
81;79;2021-01-19;156;390
81;79;2021-01-20;163;553
81;79;2021-01-21;191;744
81;79;2021-01-22;145;889
81;79;2021-01-23;56;945
81;79;2021-01-24;24;969
81;79;2021-01-25;169;1138
81;79;2021-01-26;157;1295
81;79;2021-01-27;144;1439
81;80;2021-01-04;1;1
81;80;2021-01-06;3;4
81;80;2021-01-07;191;195
81;80;2021-01-08;22;217
81;80;2021-01-11;7;224
81;80;2021-01-12;31;255
81;80;2021-01-13;33;288
81;80;2021-01-14;421;709
81;80;2021-01-15;132;841
81;80;2021-01-16;5;846
81;80;2021-01-18;211;1057
81;80;2021-01-19;252;1309
81;80;2021-01-20;321;1630
81;80;2021-01-21;562;2192
81;80;2021-01-22;365;2557
81;80;2021-01-23;118;2675
81;80;2021-01-24;59;2734
81;80;2021-01-25;240;2974
81;80;2021-01-26;311;3285
81;80;2021-01-27;277;3562
82;0;2021-01-05;79;79
82;0;2021-01-06;1;80
82;0;2021-01-07;74;154
82;0;2021-01-08;45;199
82;0;2021-01-09;77;276
82;0;2021-01-11;92;368
82;0;2021-01-12;259;627
82;0;2021-01-13;305;932
82;0;2021-01-14;432;1364
82;0;2021-01-15;601;1965
82;0;2021-01-16;226;2191
82;0;2021-01-17;89;2280
82;0;2021-01-18;430;2710
82;0;2021-01-19;443;3153
82;0;2021-01-20;656;3809
82;0;2021-01-21;418;4227
82;0;2021-01-22;477;4704
82;0;2021-01-23;151;4855
82;0;2021-01-25;371;5226
82;0;2021-01-26;441;5667
82;0;2021-01-27;445;6112
82;24;2021-01-12;1;1
82;24;2021-01-14;1;2
82;24;2021-01-15;3;5
82;24;2021-01-18;1;6
82;24;2021-01-21;1;7
82;24;2021-01-22;2;9
82;24;2021-01-25;2;11
82;24;2021-01-26;1;12
82;24;2021-01-27;3;15
82;29;2021-01-11;1;1
82;29;2021-01-12;6;7
82;29;2021-01-13;1;8
82;29;2021-01-14;2;10
82;29;2021-01-15;2;12
82;29;2021-01-18;3;15
82;29;2021-01-20;1;16
82;29;2021-01-22;5;21
82;29;2021-01-23;1;22
82;29;2021-01-26;3;25
82;29;2021-01-27;2;27
82;39;2021-01-08;4;4
82;39;2021-01-09;3;7
82;39;2021-01-11;8;15
82;39;2021-01-12;14;29
82;39;2021-01-13;6;35
82;39;2021-01-14;13;48
82;39;2021-01-15;23;71
82;39;2021-01-16;6;77
82;39;2021-01-18;14;91
82;39;2021-01-19;5;96
82;39;2021-01-20;1;97
82;39;2021-01-21;3;100
82;39;2021-01-22;11;111
82;39;2021-01-23;1;112
82;39;2021-01-25;1;113
82;39;2021-01-26;7;120
82;39;2021-01-27;4;124
82;49;2021-01-07;2;2
82;49;2021-01-08;13;15
82;49;2021-01-09;7;22
82;49;2021-01-11;12;34
82;49;2021-01-12;22;56
82;49;2021-01-13;23;79
82;49;2021-01-14;21;100
82;49;2021-01-15;46;146
82;49;2021-01-16;25;171
82;49;2021-01-17;2;173
82;49;2021-01-18;24;197
82;49;2021-01-19;11;208
82;49;2021-01-20;12;220
82;49;2021-01-21;8;228
82;49;2021-01-22;15;243
82;49;2021-01-23;3;246
82;49;2021-01-25;8;254
82;49;2021-01-26;12;266
82;49;2021-01-27;15;281
82;59;2021-01-07;16;16
82;59;2021-01-08;12;28
82;59;2021-01-09;41;69
82;59;2021-01-11;31;100
82;59;2021-01-12;99;199
82;59;2021-01-13;138;337
82;59;2021-01-14;96;433
82;59;2021-01-15;157;590
82;59;2021-01-16;33;623
82;59;2021-01-17;2;625
82;59;2021-01-18;60;685
82;59;2021-01-19;40;725
82;59;2021-01-20;30;755
82;59;2021-01-21;38;793
82;59;2021-01-22;43;836
82;59;2021-01-23;11;847
82;59;2021-01-25;20;867
82;59;2021-01-26;38;905
82;59;2021-01-27;23;928
82;64;2021-01-05;1;1
82;64;2021-01-06;1;2
82;64;2021-01-07;8;10
82;64;2021-01-08;9;19
82;64;2021-01-09;18;37
82;64;2021-01-11;15;52
82;64;2021-01-12;40;92
82;64;2021-01-13;46;138
82;64;2021-01-14;48;186
82;64;2021-01-15;63;249
82;64;2021-01-16;25;274
82;64;2021-01-18;21;295
82;64;2021-01-19;16;311
82;64;2021-01-20;22;333
82;64;2021-01-21;11;344
82;64;2021-01-22;12;356
82;64;2021-01-23;5;361
82;64;2021-01-25;11;372
82;64;2021-01-26;10;382
82;64;2021-01-27;19;401
82;69;2021-01-05;5;5
82;69;2021-01-07;5;10
82;69;2021-01-08;1;11
82;69;2021-01-09;5;16
82;69;2021-01-11;12;28
82;69;2021-01-12;22;50
82;69;2021-01-13;24;74
82;69;2021-01-14;24;98
82;69;2021-01-15;40;138
82;69;2021-01-16;23;161
82;69;2021-01-17;3;164
82;69;2021-01-18;28;192
82;69;2021-01-19;20;212
82;69;2021-01-20;15;227
82;69;2021-01-21;17;244
82;69;2021-01-22;9;253
82;69;2021-01-23;2;255
82;69;2021-01-25;15;270
82;69;2021-01-26;11;281
82;69;2021-01-27;21;302
82;74;2021-01-05;16;16
82;74;2021-01-07;5;21
82;74;2021-01-08;2;23
82;74;2021-01-09;3;26
82;74;2021-01-11;11;37
82;74;2021-01-12;8;45
82;74;2021-01-13;16;61
82;74;2021-01-14;25;86
82;74;2021-01-15;29;115
82;74;2021-01-16;12;127
82;74;2021-01-18;21;148
82;74;2021-01-19;39;187
82;74;2021-01-20;28;215
82;74;2021-01-21;13;228
82;74;2021-01-22;30;258
82;74;2021-01-23;10;268
82;74;2021-01-25;23;291
82;74;2021-01-26;20;311
82;74;2021-01-27;22;333
82;79;2021-01-05;6;6
82;79;2021-01-07;8;14
82;79;2021-01-08;4;18
82;79;2021-01-11;2;20
82;79;2021-01-12;35;55
82;79;2021-01-13;22;77
82;79;2021-01-14;55;132
82;79;2021-01-15;62;194
82;79;2021-01-16;39;233
82;79;2021-01-17;38;271
82;79;2021-01-18;114;385
82;79;2021-01-19;98;483
82;79;2021-01-20;119;602
82;79;2021-01-21;90;692
82;79;2021-01-22;94;786
82;79;2021-01-23;48;834
82;79;2021-01-25;116;950
82;79;2021-01-26;117;1067
82;79;2021-01-27;107;1174
82;80;2021-01-05;51;51
82;80;2021-01-07;30;81
82;80;2021-01-12;12;93
82;80;2021-01-13;29;122
82;80;2021-01-14;147;269
82;80;2021-01-15;176;445
82;80;2021-01-16;63;508
82;80;2021-01-17;44;552
82;80;2021-01-18;144;696
82;80;2021-01-19;214;910
82;80;2021-01-20;428;1338
82;80;2021-01-21;237;1575
82;80;2021-01-22;256;1831
82;80;2021-01-23;70;1901
82;80;2021-01-25;175;2076
82;80;2021-01-26;222;2298
82;80;2021-01-27;229;2527
83;0;2021-01-05;2;2
83;0;2021-01-06;68;70
83;0;2021-01-07;321;391
83;0;2021-01-08;402;793
83;0;2021-01-09;48;841
83;0;2021-01-11;465;1306
83;0;2021-01-12;925;2231
83;0;2021-01-13;941;3172
83;0;2021-01-14;761;3933
83;0;2021-01-15;668;4601
83;0;2021-01-16;37;4638
83;0;2021-01-18;1104;5742
83;0;2021-01-19;1807;7549
83;0;2021-01-20;1566;9115
83;0;2021-01-21;1875;10990
83;0;2021-01-22;1500;12490
83;0;2021-01-23;233;12723
83;0;2021-01-25;1481;14204
83;0;2021-01-26;1576;15780
83;0;2021-01-27;1884;17664
83;24;2021-01-08;3;3
83;24;2021-01-12;2;5
83;24;2021-01-13;7;12
83;24;2021-01-14;5;17
83;24;2021-01-15;5;22
83;24;2021-01-16;1;23
83;24;2021-01-18;2;25
83;24;2021-01-19;5;30
83;24;2021-01-20;2;32
83;24;2021-01-21;10;42
83;24;2021-01-22;4;46
83;24;2021-01-25;4;50
83;24;2021-01-26;4;54
83;24;2021-01-27;16;70
83;29;2021-01-05;1;1
83;29;2021-01-07;4;5
83;29;2021-01-08;16;21
83;29;2021-01-11;8;29
83;29;2021-01-12;20;49
83;29;2021-01-13;19;68
83;29;2021-01-14;29;97
83;29;2021-01-15;29;126
83;29;2021-01-16;1;127
83;29;2021-01-18;17;144
83;29;2021-01-19;18;162
83;29;2021-01-20;18;180
83;29;2021-01-21;23;203
83;29;2021-01-22;7;210
83;29;2021-01-23;1;211
83;29;2021-01-25;26;237
83;29;2021-01-26;24;261
83;29;2021-01-27;23;284
83;39;2021-01-06;2;2
83;39;2021-01-07;11;13
83;39;2021-01-08;39;52
83;39;2021-01-09;5;57
83;39;2021-01-11;39;96
83;39;2021-01-12;70;166
83;39;2021-01-13;67;233
83;39;2021-01-14;82;315
83;39;2021-01-15;77;392
83;39;2021-01-16;3;395
83;39;2021-01-18;42;437
83;39;2021-01-19;78;515
83;39;2021-01-20;52;567
83;39;2021-01-21;101;668
83;39;2021-01-22;52;720
83;39;2021-01-23;8;728
83;39;2021-01-25;51;779
83;39;2021-01-26;55;834
83;39;2021-01-27;66;900
83;49;2021-01-06;7;7
83;49;2021-01-07;25;32
83;49;2021-01-08;60;92
83;49;2021-01-09;7;99
83;49;2021-01-11;86;185
83;49;2021-01-12;170;355
83;49;2021-01-13;144;499
83;49;2021-01-14;120;619
83;49;2021-01-15;110;729
83;49;2021-01-16;4;733
83;49;2021-01-18;87;820
83;49;2021-01-19;106;926
83;49;2021-01-20;96;1022
83;49;2021-01-21;127;1149
83;49;2021-01-22;103;1252
83;49;2021-01-23;7;1259
83;49;2021-01-25;89;1348
83;49;2021-01-26;88;1436
83;49;2021-01-27;94;1530
83;59;2021-01-06;19;19
83;59;2021-01-07;139;158
83;59;2021-01-08;158;316
83;59;2021-01-09;15;331
83;59;2021-01-11;163;494
83;59;2021-01-12;307;801
83;59;2021-01-13;289;1090
83;59;2021-01-14;238;1328
83;59;2021-01-15;209;1537
83;59;2021-01-16;12;1549
83;59;2021-01-18;211;1760
83;59;2021-01-19;246;2006
83;59;2021-01-20;230;2236
83;59;2021-01-21;267;2503
83;59;2021-01-22;175;2678
83;59;2021-01-23;18;2696
83;59;2021-01-25;162;2858
83;59;2021-01-26;180;3038
83;59;2021-01-27;216;3254
83;64;2021-01-06;9;9
83;64;2021-01-07;55;64
83;64;2021-01-08;54;118
83;64;2021-01-09;11;129
83;64;2021-01-11;69;198
83;64;2021-01-12;132;330
83;64;2021-01-13;131;461
83;64;2021-01-14;112;573
83;64;2021-01-15;102;675
83;64;2021-01-16;9;684
83;64;2021-01-18;107;791
83;64;2021-01-19;133;924
83;64;2021-01-20;123;1047
83;64;2021-01-21;144;1191
83;64;2021-01-22;113;1304
83;64;2021-01-23;12;1316
83;64;2021-01-25;79;1395
83;64;2021-01-26;92;1487
83;64;2021-01-27;124;1611
83;69;2021-01-05;1;1
83;69;2021-01-06;4;5
83;69;2021-01-07;16;21
83;69;2021-01-08;13;34
83;69;2021-01-09;8;42
83;69;2021-01-11;42;84
83;69;2021-01-12;69;153
83;69;2021-01-13;73;226
83;69;2021-01-14;69;295
83;69;2021-01-15;64;359
83;69;2021-01-16;6;365
83;69;2021-01-18;76;441
83;69;2021-01-19;73;514
83;69;2021-01-20;81;595
83;69;2021-01-21;77;672
83;69;2021-01-22;76;748
83;69;2021-01-23;18;766
83;69;2021-01-25;79;845
83;69;2021-01-26;54;899
83;69;2021-01-27;101;1000
83;74;2021-01-06;2;2
83;74;2021-01-07;11;13
83;74;2021-01-08;6;19
83;74;2021-01-09;1;20
83;74;2021-01-11;19;39
83;74;2021-01-12;31;70
83;74;2021-01-13;47;117
83;74;2021-01-14;37;154
83;74;2021-01-15;38;192
83;74;2021-01-16;1;193
83;74;2021-01-18;36;229
83;74;2021-01-19;83;312
83;74;2021-01-20;77;389
83;74;2021-01-21;83;472
83;74;2021-01-22;71;543
83;74;2021-01-23;23;566
83;74;2021-01-25;77;643
83;74;2021-01-26;88;731
83;74;2021-01-27;98;829
83;79;2021-01-06;4;4
83;79;2021-01-07;10;14
83;79;2021-01-08;6;20
83;79;2021-01-09;1;21
83;79;2021-01-11;12;33
83;79;2021-01-12;22;55
83;79;2021-01-13;31;86
83;79;2021-01-14;16;102
83;79;2021-01-15;16;118
83;79;2021-01-18;240;358
83;79;2021-01-19;367;725
83;79;2021-01-20;373;1098
83;79;2021-01-21;412;1510
83;79;2021-01-22;358;1868
83;79;2021-01-23;48;1916
83;79;2021-01-25;406;2322
83;79;2021-01-26;428;2750
83;79;2021-01-27;403;3153
83;80;2021-01-06;21;21
83;80;2021-01-07;50;71
83;80;2021-01-08;47;118
83;80;2021-01-11;27;145
83;80;2021-01-12;102;247
83;80;2021-01-13;133;380
83;80;2021-01-14;53;433
83;80;2021-01-15;18;451
83;80;2021-01-18;285;736
83;80;2021-01-19;698;1434
83;80;2021-01-20;514;1948
83;80;2021-01-21;630;2578
83;80;2021-01-22;541;3119
83;80;2021-01-23;98;3217
83;80;2021-01-25;508;3725
83;80;2021-01-26;563;4288
83;80;2021-01-27;742;5030
84;0;2021-01-07;65;65
84;0;2021-01-08;62;127
84;0;2021-01-09;30;157
84;0;2021-01-10;1;158
84;0;2021-01-11;213;371
84;0;2021-01-12;548;919
84;0;2021-01-13;326;1245
84;0;2021-01-14;722;1967
84;0;2021-01-15;585;2552
84;0;2021-01-16;159;2711
84;0;2021-01-17;27;2738
84;0;2021-01-18;671;3409
84;0;2021-01-19;851;4260
84;0;2021-01-20;976;5236
84;0;2021-01-21;982;6218
84;0;2021-01-22;1103;7321
84;0;2021-01-23;239;7560
84;0;2021-01-25;785;8345
84;0;2021-01-26;902;9247
84;0;2021-01-27;988;10235
84;24;2021-01-12;3;3
84;24;2021-01-13;1;4
84;24;2021-01-14;2;6
84;24;2021-01-18;4;10
84;24;2021-01-19;1;11
84;24;2021-01-21;3;14
84;24;2021-01-22;1;15
84;24;2021-01-26;3;18
84;29;2021-01-13;2;2
84;29;2021-01-14;8;10
84;29;2021-01-15;2;12
84;29;2021-01-16;1;13
84;29;2021-01-18;4;17
84;29;2021-01-19;4;21
84;29;2021-01-20;2;23
84;29;2021-01-21;7;30
84;29;2021-01-22;4;34
84;29;2021-01-23;4;38
84;29;2021-01-25;2;40
84;29;2021-01-26;3;43
84;29;2021-01-27;3;46
84;39;2021-01-07;1;1
84;39;2021-01-08;1;2
84;39;2021-01-11;3;5
84;39;2021-01-12;14;19
84;39;2021-01-13;5;24
84;39;2021-01-14;32;56
84;39;2021-01-15;23;79
84;39;2021-01-16;3;82
84;39;2021-01-17;3;85
84;39;2021-01-18;15;100
84;39;2021-01-19;15;115
84;39;2021-01-20;14;129
84;39;2021-01-21;16;145
84;39;2021-01-22;33;178
84;39;2021-01-23;3;181
84;39;2021-01-25;9;190
84;39;2021-01-26;12;202
84;39;2021-01-27;11;213
84;49;2021-01-07;5;5
84;49;2021-01-08;6;11
84;49;2021-01-09;5;16
84;49;2021-01-10;1;17
84;49;2021-01-11;10;27
84;49;2021-01-12;31;58
84;49;2021-01-13;26;84
84;49;2021-01-14;63;147
84;49;2021-01-15;60;207
84;49;2021-01-16;7;214
84;49;2021-01-17;4;218
84;49;2021-01-18;31;249
84;49;2021-01-19;37;286
84;49;2021-01-20;24;310
84;49;2021-01-21;39;349
84;49;2021-01-22;55;404
84;49;2021-01-23;11;415
84;49;2021-01-25;18;433
84;49;2021-01-26;15;448
84;49;2021-01-27;24;472
84;59;2021-01-07;20;20
84;59;2021-01-08;26;46
84;59;2021-01-09;8;54
84;59;2021-01-11;76;130
84;59;2021-01-12;144;274
84;59;2021-01-13;119;393
84;59;2021-01-14;225;618
84;59;2021-01-15;234;852
84;59;2021-01-16;51;903
84;59;2021-01-17;1;904
84;59;2021-01-18;119;1023
84;59;2021-01-19;90;1113
84;59;2021-01-20;113;1226
84;59;2021-01-21;144;1370
84;59;2021-01-22;137;1507
84;59;2021-01-23;35;1542
84;59;2021-01-25;53;1595
84;59;2021-01-26;35;1630
84;59;2021-01-27;81;1711
84;64;2021-01-07;8;8
84;64;2021-01-08;10;18
84;64;2021-01-09;8;26
84;64;2021-01-11;34;60
84;64;2021-01-12;71;131
84;64;2021-01-13;70;201
84;64;2021-01-14;83;284
84;64;2021-01-15;79;363
84;64;2021-01-16;21;384
84;64;2021-01-17;5;389
84;64;2021-01-18;52;441
84;64;2021-01-19;51;492
84;64;2021-01-20;52;544
84;64;2021-01-21;52;596
84;64;2021-01-22;78;674
84;64;2021-01-23;13;687
84;64;2021-01-25;35;722
84;64;2021-01-26;36;758
84;64;2021-01-27;42;800
84;69;2021-01-07;5;5
84;69;2021-01-08;7;12
84;69;2021-01-09;6;18
84;69;2021-01-11;28;46
84;69;2021-01-12;33;79
84;69;2021-01-13;37;116
84;69;2021-01-14;60;176
84;69;2021-01-15;52;228
84;69;2021-01-16;19;247
84;69;2021-01-17;4;251
84;69;2021-01-18;27;278
84;69;2021-01-19;36;314
84;69;2021-01-20;33;347
84;69;2021-01-21;37;384
84;69;2021-01-22;43;427
84;69;2021-01-23;15;442
84;69;2021-01-25;21;463
84;69;2021-01-26;24;487
84;69;2021-01-27;27;514
84;74;2021-01-07;6;6
84;74;2021-01-08;1;7
84;74;2021-01-09;1;8
84;74;2021-01-11;22;30
84;74;2021-01-12;34;64
84;74;2021-01-13;12;76
84;74;2021-01-14;33;109
84;74;2021-01-15;42;151
84;74;2021-01-16;11;162
84;74;2021-01-17;3;165
84;74;2021-01-18;40;205
84;74;2021-01-19;41;246
84;74;2021-01-20;52;298
84;74;2021-01-21;42;340
84;74;2021-01-22;52;392
84;74;2021-01-23;18;410
84;74;2021-01-25;39;449
84;74;2021-01-26;39;488
84;74;2021-01-27;47;535
84;79;2021-01-07;2;2
84;79;2021-01-09;1;3
84;79;2021-01-11;8;11
84;79;2021-01-12;39;50
84;79;2021-01-13;12;62
84;79;2021-01-14;40;102
84;79;2021-01-15;25;127
84;79;2021-01-16;21;148
84;79;2021-01-18;165;313
84;79;2021-01-19;247;560
84;79;2021-01-20;245;805
84;79;2021-01-21;261;1066
84;79;2021-01-22;276;1342
84;79;2021-01-23;61;1403
84;79;2021-01-25;265;1668
84;79;2021-01-26;303;1971
84;79;2021-01-27;312;2283
84;80;2021-01-07;18;18
84;80;2021-01-08;11;29
84;80;2021-01-09;1;30
84;80;2021-01-11;32;62
84;80;2021-01-12;179;241
84;80;2021-01-13;42;283
84;80;2021-01-14;176;459
