dep;sexe;jour;n_dose1;n_cum_dose1
972;1;2021-01-16;29;313
972;1;2021-01-18;76;389
972;1;2021-01-19;62;451
972;1;2021-01-20;80;531
972;1;2021-01-21;77;608
972;1;2021-01-22;79;687
972;1;2021-01-23;30;717
972;1;2021-01-25;70;787
972;1;2021-01-26;52;839
972;1;2021-01-27;82;921
972;2;2021-01-06;3;3
972;2;2021-01-07;11;14
972;2;2021-01-08;37;51
972;2;2021-01-09;8;59
972;2;2021-01-11;64;123
972;2;2021-01-12;38;161
972;2;2021-01-13;28;189
972;2;2021-01-14;42;231
972;2;2021-01-15;59;290
972;2;2021-01-16;20;310
972;2;2021-01-18;69;379
972;2;2021-01-19;61;440
972;2;2021-01-20;76;516
972;2;2021-01-21;84;600
972;2;2021-01-22;68;668
972;2;2021-01-23;26;694
972;2;2021-01-25;76;770
972;2;2021-01-26;59;829
972;2;2021-01-27;71;900
973;0;2021-01-13;29;29
973;0;2021-01-14;46;75
973;0;2021-01-15;34;109
973;0;2021-01-16;17;126
973;0;2021-01-18;61;187
973;0;2021-01-19;141;328
973;0;2021-01-20;119;447
973;0;2021-01-21;107;554
973;0;2021-01-22;63;617
973;0;2021-01-25;56;673
973;0;2021-01-26;96;769
973;0;2021-01-27;103;872
973;1;2021-01-13;18;18
973;1;2021-01-14;29;47
973;1;2021-01-15;28;75
973;1;2021-01-16;13;88
973;1;2021-01-18;32;120
973;1;2021-01-19;68;188
973;1;2021-01-20;64;252
973;1;2021-01-21;62;314
973;1;2021-01-22;37;351
973;1;2021-01-25;30;381
973;1;2021-01-26;54;435
973;1;2021-01-27;62;497
973;2;2021-01-13;11;11
973;2;2021-01-14;17;28
973;2;2021-01-15;6;34
973;2;2021-01-16;4;38
973;2;2021-01-18;29;67
973;2;2021-01-19;71;138
973;2;2021-01-20;55;193
973;2;2021-01-21;45;238
973;2;2021-01-22;26;264
973;2;2021-01-25;25;289
973;2;2021-01-26;42;331
973;2;2021-01-27;40;371
974;0;2021-01-05;1;1
974;0;2021-01-15;125;126
974;0;2021-01-16;20;146
974;0;2021-01-18;49;195
974;0;2021-01-19;366;561
974;0;2021-01-20;347;908
974;0;2021-01-21;510;1418
974;0;2021-01-22;370;1788
974;0;2021-01-23;72;1860
974;0;2021-01-25;233;2093
974;0;2021-01-26;339;2432
974;0;2021-01-27;248;2680
974;1;2021-01-15;63;63
974;1;2021-01-16;10;73
974;1;2021-01-18;20;93
974;1;2021-01-19;197;290
974;1;2021-01-20;171;461
974;1;2021-01-21;275;736
974;1;2021-01-22;195;931
974;1;2021-01-23;37;968
974;1;2021-01-25;121;1089
974;1;2021-01-26;167;1256
974;1;2021-01-27;128;1384
974;2;2021-01-05;1;1
974;2;2021-01-15;62;63
974;2;2021-01-16;10;73
974;2;2021-01-18;29;102
974;2;2021-01-19;169;271
974;2;2021-01-20;176;447
974;2;2021-01-21;235;682
974;2;2021-01-22;175;857
974;2;2021-01-23;35;892
974;2;2021-01-25;111;1003
974;2;2021-01-26;172;1175
974;2;2021-01-27;120;1295
976;0;2021-01-25;49;49
976;0;2021-01-26;34;83
976;0;2021-01-27;90;173
976;1;2021-01-25;38;38
976;1;2021-01-26;26;64
976;1;2021-01-27;51;115
976;2;2021-01-25;11;11
976;2;2021-01-26;7;18
976;2;2021-01-27;38;56
977;0;2021-01-18;1;1
977;2;2021-01-18;1;1
